timestamp,floor,unit,water_usage,num_residents,unit_size
2024-10-06 15:00:00,5,2,43.5,4,146
2024-10-06 16:00:00,5,2,39.73,4,146
2024-10-06 17:00:00,5,2,25.98,4,146
2024-10-06 18:00:00,5,2,39.84,4,146
2024-10-06 19:00:00,5,2,36.57,4,146
2024-10-06 20:00:00,5,2,29.31,4,146
2024-10-06 21:00:00,5,2,40.15,4,146
2024-10-06 22:00:00,5,2,38.16,4,146
2024-10-06 23:00:00,5,2,35.01,4,146
2024-10-07 00:00:00,5,2,77.45,4,146
2024-10-07 01:00:00,5,2,72.36,4,146
2024-10-07 02:00:00,5,2,54.44,4,146
2024-10-07 03:00:00,5,2,69.3,4,146
2024-10-07 04:00:00,5,2,67.67,4,146
2024-10-07 05:00:00,5,2,64.33,4,146
2024-10-07 06:00:00,5,2,74.81,4,146
2024-10-07 07:00:00,5,2,69.16,4,146
2024-10-07 08:00:00,5,2,96.49,4,146
2024-10-07 09:00:00,5,2,99.82,4,146
2024-10-07 10:00:00,5,2,74.21,4,146
2024-10-07 11:00:00,5,2,64.35,4,146
2024-10-07 12:00:00,5,2,65.4,4,146
2024-10-07 13:00:00,5,2,54.48,4,146
2024-10-07 14:00:00,5,2,47.7,4,146
2024-10-07 15:00:00,5,2,30.32,4,146
2024-10-07 16:00:00,5,2,14.77,4,146
2024-10-07 17:00:00,5,2,32.03,4,146
2024-10-07 18:00:00,5,2,33.37,4,146
2024-10-07 19:00:00,5,2,31.84,4,146
2024-10-07 20:00:00,5,2,27.08,4,146
2024-10-07 21:00:00,5,2,30.36,4,146
2024-10-07 22:00:00,5,2,48.18,4,146
2024-10-07 23:00:00,5,2,50.59,4,146
2024-10-08 00:00:00,5,2,34.82,4,146
2024-10-08 01:00:00,5,2,64.96,4,146
2024-10-08 02:00:00,5,2,85.91,4,146
2024-10-08 03:00:00,5,2,65.26,4,146
2024-10-08 04:00:00,5,2,70.94,4,146
2024-10-08 05:00:00,5,2,102.07,4,146
2024-10-08 06:00:00,5,2,122.21,4,146
2024-10-08 07:00:00,5,2,94.97,4,146
2024-10-08 08:00:00,5,2,64.82,4,146
2024-10-08 09:00:00,5,2,95.85,4,146
2024-10-08 10:00:00,5,2,77.19,4,146
2024-10-08 11:00:00,5,2,42.27,4,146
2024-10-08 12:00:00,5,2,47.68,4,146
2024-10-08 13:00:00,5,2,47.39,4,146
2024-10-08 14:00:00,5,2,36.47,4,146
2024-10-08 15:00:00,5,2,29.0,4,146
2024-10-08 16:00:00,5,2,31.45,4,146
2024-10-08 17:00:00,5,2,33.88,4,146
2024-10-08 18:00:00,5,2,23.06,4,146
2024-10-08 19:00:00,5,2,31.32,4,146
2024-10-08 20:00:00,5,2,40.11,4,146
2024-10-08 21:00:00,5,2,38.08,4,146
2024-10-08 22:00:00,5,2,36.24,4,146
2024-10-08 23:00:00,5,2,65.55,4,146
2024-10-09 00:00:00,5,2,73.12,4,146
2024-10-09 01:00:00,5,2,84.01,4,146
2024-10-09 02:00:00,5,2,70.35,4,146
2024-10-09 03:00:00,5,2,78.6,4,146
2024-10-09 04:00:00,5,2,99.84,4,146
2024-10-09 05:00:00,5,2,108.81,4,146
2024-10-09 06:00:00,5,2,66.88,4,146
2024-10-09 07:00:00,5,2,70.89,4,146
2024-10-09 08:00:00,5,2,68.73,4,146
2024-10-09 09:00:00,5,2,60.07,4,146
2024-10-09 10:00:00,5,2,93.46,4,146
2024-10-09 11:00:00,5,2,86.71,4,146
2024-10-09 12:00:00,5,2,67.89,4,146
2024-10-09 13:00:00,5,2,50.45,4,146
2024-10-09 14:00:00,5,2,41.41,4,146
2024-10-09 15:00:00,5,2,36.46,4,146
2024-10-09 16:00:00,5,2,30.35,4,146
2024-10-09 17:00:00,5,2,25.37,4,146
2024-10-09 18:00:00,5,2,34.65,4,146
2024-10-09 19:00:00,5,2,26.15,4,146
2024-10-09 20:00:00,5,2,27.31,4,146
2024-10-09 21:00:00,5,2,34.18,4,146
2024-10-09 22:00:00,5,2,30.53,4,146
2024-10-09 23:00:00,5,2,39.21,4,146
2024-10-10 00:00:00,5,2,53.77,4,146
2024-10-10 01:00:00,5,2,29.16,4,146
2024-10-10 02:00:00,5,2,78.24,4,146
2024-10-10 03:00:00,5,2,66.76,4,146
2024-10-10 04:00:00,5,2,74.37,4,146
2024-10-10 05:00:00,5,2,105.09,4,146
2024-10-10 06:00:00,5,2,65.16,4,146
2024-10-10 07:00:00,5,2,117.64,4,146
2024-10-10 08:00:00,5,2,92.57,4,146
2024-10-10 09:00:00,5,2,56.32,4,146
2024-10-10 10:00:00,5,2,87.19,4,146
2024-10-10 11:00:00,5,2,72.24,4,146
2024-10-10 12:00:00,5,2,75.22,4,146
2024-10-10 13:00:00,5,2,48.36,4,146
2024-10-10 14:00:00,5,2,34.34,4,146
2024-10-10 15:00:00,5,2,50.12,4,146
2024-10-10 16:00:00,5,2,30.12,4,146
2024-10-10 17:00:00,5,2,23.11,4,146
2024-10-10 18:00:00,5,2,36.87,4,146
2024-10-10 19:00:00,5,2,38.1,4,146
2024-10-10 20:00:00,5,2,44.5,4,146
2024-10-10 21:00:00,5,2,32.09,4,146
2024-10-10 22:00:00,5,2,40.52,4,146
2024-10-10 23:00:00,5,2,53.52,4,146
2024-10-11 00:00:00,5,2,58.18,4,146
2024-10-11 01:00:00,5,2,54.41,4,146
2024-10-11 02:00:00,5,2,63.92,4,146
2024-10-11 03:00:00,5,2,88.61,4,146
2024-10-11 04:00:00,5,2,94.63,4,146
2024-10-11 05:00:00,5,2,82.11,4,146
2024-10-11 06:00:00,5,2,71.67,4,146
2024-10-11 07:00:00,5,2,88.0,4,146
2024-10-11 08:00:00,5,2,88.76,4,146
2024-10-11 09:00:00,5,2,104.53,4,146
2024-10-11 10:00:00,5,2,90.92,4,146
2024-10-11 11:00:00,5,2,62.04,4,146
2024-10-11 12:00:00,5,2,56.42,4,146
2024-10-11 13:00:00,5,2,49.74,4,146
2024-10-11 14:00:00,5,2,49.08,4,146
2024-10-11 15:00:00,5,2,38.67,4,146
2024-10-11 16:00:00,5,2,28.47,4,146
2024-10-11 17:00:00,5,2,45.06,4,146
2024-10-11 18:00:00,5,2,21.64,4,146
2024-10-11 19:00:00,5,2,38.76,4,146
2024-10-11 20:00:00,5,2,28.35,4,146
2024-10-11 21:00:00,5,2,32.58,4,146
2024-10-11 22:00:00,5,2,44.1,4,146
2024-10-11 23:00:00,5,2,38.62,4,146
2024-10-12 00:00:00,5,2,40.73,4,146
2024-10-12 01:00:00,5,2,86.2,4,146
2024-10-12 02:00:00,5,2,118.42,4,146
2024-10-12 03:00:00,5,2,84.64,4,146
2024-10-12 04:00:00,5,2,76.94,4,146
2024-10-12 05:00:00,5,2,61.83,4,146
2024-10-12 06:00:00,5,2,87.35,4,146
2024-10-12 07:00:00,5,2,84.48,4,146
2024-10-12 08:00:00,5,2,106.08,4,146
2024-10-12 09:00:00,5,2,54.99,4,146
2024-10-12 10:00:00,5,2,99.25,4,146
2024-10-12 11:00:00,5,2,36.62,4,146
2024-10-12 12:00:00,5,2,58.44,4,146
2024-10-12 13:00:00,5,2,33.38,4,146
2024-10-12 14:00:00,5,2,30.37,4,146
2024-10-12 15:00:00,5,2,42.74,4,146
2024-10-12 16:00:00,5,2,38.05,4,146
2024-10-12 17:00:00,5,2,31.96,4,146
2024-10-12 18:00:00,5,2,24.43,4,146
2024-10-12 19:00:00,5,2,45.33,4,146
2024-10-12 20:00:00,5,2,32.13,4,146
2024-10-12 21:00:00,5,2,28.91,4,146
2024-10-12 22:00:00,5,2,26.04,4,146
2024-10-12 23:00:00,5,2,31.32,4,146
2024-10-13 00:00:00,5,2,68.48,4,146
2024-10-13 01:00:00,5,2,58.87,4,146
2024-10-13 02:00:00,5,2,71.26,4,146
2024-10-13 03:00:00,5,2,48.72,4,146
2024-10-13 04:00:00,5,2,94.25,4,146
2024-10-13 05:00:00,5,2,51.91,4,146
2024-10-13 06:00:00,5,2,97.61,4,146
2024-10-13 07:00:00,5,2,148.07,4,146
2024-10-13 08:00:00,5,2,103.4,4,146
2024-10-13 09:00:00,5,2,71.21,4,146
2024-10-13 10:00:00,5,2,79.02,4,146
2024-10-13 11:00:00,5,2,51.7,4,146
2024-10-13 12:00:00,5,2,51.41,4,146
2024-10-13 13:00:00,5,2,45.39,4,146
2024-10-13 14:00:00,5,2,47.71,4,146
2024-10-13 15:00:00,5,2,34.42,4,146
2024-10-13 16:00:00,5,2,44.79,4,146
2024-10-13 17:00:00,5,2,19.77,4,146
2024-10-13 18:00:00,5,2,28.33,4,146
2024-10-13 19:00:00,5,2,37.91,4,146
2024-10-13 20:00:00,5,2,38.96,4,146
2024-10-13 21:00:00,5,2,46.2,4,146
2024-10-13 22:00:00,5,2,17.51,4,146
2024-10-13 23:00:00,5,2,48.37,4,146
2024-10-14 00:00:00,5,2,69.75,4,146
2024-10-14 01:00:00,5,2,38.02,4,146
2024-10-14 02:00:00,5,2,46.75,4,146
2024-10-14 03:00:00,5,2,115.49,4,146
2024-10-14 04:00:00,5,2,73.27,4,146
2024-10-14 05:00:00,5,2,78.93,4,146
2024-10-14 06:00:00,5,2,88.35,4,146
2024-10-14 07:00:00,5,2,94.68,4,146
2024-10-14 08:00:00,5,2,71.1,4,146
2024-10-14 09:00:00,5,2,91.12,4,146
2024-10-14 10:00:00,5,2,100.49,4,146
2024-10-14 11:00:00,5,2,43.21,4,146
2024-10-14 12:00:00,5,2,67.85,4,146
2024-10-14 13:00:00,5,2,78.47,4,146
2024-10-14 14:00:00,5,2,57.25,4,146
2024-10-14 15:00:00,5,2,35.18,4,146
2024-10-14 16:00:00,5,2,39.71,4,146
2024-10-14 17:00:00,5,2,31.98,4,146
2024-10-14 18:00:00,5,2,26.88,4,146
2024-10-14 19:00:00,5,2,33.3,4,146
2024-10-14 20:00:00,5,2,36.14,4,146
2024-10-14 21:00:00,5,2,28.7,4,146
2024-10-14 22:00:00,5,2,39.13,4,146
2024-10-14 23:00:00,5,2,54.32,4,146
2024-10-15 00:00:00,5,2,34.9,4,146
2024-10-15 01:00:00,5,2,49.79,4,146
2024-10-15 02:00:00,5,2,70.17,4,146
2024-10-15 03:00:00,5,2,59.37,4,146
2024-10-15 04:00:00,5,2,74.15,4,146
2024-10-15 05:00:00,5,2,37.95,4,146
2024-10-15 06:00:00,5,2,71.06,4,146
2024-10-15 07:00:00,5,2,78.47,4,146
2024-10-15 08:00:00,5,2,109.88,4,146
2024-10-15 09:00:00,5,2,68.46,4,146
2024-10-15 10:00:00,5,2,85.76,4,146
2024-10-15 11:00:00,5,2,67.06,4,146
2024-10-15 12:00:00,5,2,47.61,4,146
2024-10-15 13:00:00,5,2,68.51,4,146
2024-10-15 14:00:00,5,2,42.36,4,146
2024-10-15 15:00:00,5,2,31.02,4,146
2024-10-15 16:00:00,5,2,44.95,4,146
2024-10-15 17:00:00,5,2,36.67,4,146
2024-10-15 18:00:00,5,2,30.26,4,146
2024-10-15 19:00:00,5,2,23.3,4,146
2024-10-15 20:00:00,5,2,48.49,4,146
2024-10-15 21:00:00,5,2,38.31,4,146
2024-10-15 22:00:00,5,2,38.81,4,146
2024-10-15 23:00:00,5,2,56.77,4,146
2024-09-16 00:00:00,5,3,15.36,2,89
2024-09-16 01:00:00,5,3,20.02,2,89
2024-09-16 02:00:00,5,3,19.93,2,89
2024-09-16 03:00:00,5,3,16.56,2,89
2024-09-16 04:00:00,5,3,32.04,2,89
2024-09-16 05:00:00,5,3,29.37,2,89
2024-09-16 06:00:00,5,3,28.47,2,89
2024-09-16 07:00:00,5,3,24.18,2,89
2024-09-16 08:00:00,5,3,26.23,2,89
2024-09-16 09:00:00,5,3,20.77,2,89
2024-09-16 10:00:00,5,3,31.69,2,89
2024-09-16 11:00:00,5,3,18.08,2,89
2024-09-16 12:00:00,5,3,16.29,2,89
2024-09-16 13:00:00,5,3,18.7,2,89
2024-09-16 14:00:00,5,3,18.54,2,89
2024-09-16 15:00:00,5,3,10.02,2,89
2024-09-16 16:00:00,5,3,6.82,2,89
2024-09-16 17:00:00,5,3,5.11,2,89
2024-09-16 18:00:00,5,3,6.14,2,89
2024-09-16 19:00:00,5,3,9.9,2,89
2024-09-16 20:00:00,5,3,12.83,2,89
2024-09-16 21:00:00,5,3,11.94,2,89
2024-09-16 22:00:00,5,3,5.96,2,89
2024-09-16 23:00:00,5,3,22.22,2,89
2024-09-17 00:00:00,5,3,18.38,2,89
2024-09-17 01:00:00,5,3,18.18,2,89
2024-09-17 02:00:00,5,3,24.19,2,89
2024-09-17 03:00:00,5,3,27.95,2,89
2024-09-17 04:00:00,5,3,22.09,2,89
2024-09-17 05:00:00,5,3,24.18,2,89
2024-09-17 06:00:00,5,3,19.54,2,89
2024-09-17 07:00:00,5,3,23.97,2,89
2024-09-17 08:00:00,5,3,35.76,2,89
2024-09-17 09:00:00,5,3,33.86,2,89
2024-09-17 10:00:00,5,3,24.66,2,89
2024-09-17 11:00:00,5,3,34.35,2,89
2024-09-17 12:00:00,5,3,15.0,2,89
2024-09-17 13:00:00,5,3,16.38,2,89
2024-09-17 14:00:00,5,3,11.95,2,89
2024-09-17 15:00:00,5,3,8.48,2,89
2024-09-17 16:00:00,5,3,13.63,2,89
2024-09-17 17:00:00,5,3,11.44,2,89
2024-09-17 18:00:00,5,3,5.88,2,89
2024-09-17 19:00:00,5,3,11.94,2,89
2024-09-17 20:00:00,5,3,11.16,2,89
2024-09-17 21:00:00,5,3,11.17,2,89
2024-09-17 22:00:00,5,3,10.54,2,89
2024-09-17 23:00:00,5,3,16.01,2,89
2024-09-18 00:00:00,5,3,23.41,2,89
2024-09-18 01:00:00,5,3,24.12,2,89
2024-09-18 02:00:00,5,3,21.59,2,89
2024-09-18 03:00:00,5,3,17.26,2,89
2024-09-18 04:00:00,5,3,32.76,2,89
2024-09-18 05:00:00,5,3,20.95,2,89
2024-09-18 06:00:00,5,3,22.03,2,89
2024-09-18 07:00:00,5,3,25.2,2,89
2024-09-18 08:00:00,5,3,34.52,2,89
2024-09-18 09:00:00,5,3,26.79,2,89
2024-09-18 10:00:00,5,3,18.62,2,89
2024-09-18 11:00:00,5,3,20.18,2,89
2024-09-18 12:00:00,5,3,11.84,2,89
2024-09-18 13:00:00,5,3,14.09,2,89
2024-09-18 14:00:00,5,3,9.15,2,89
2024-09-18 15:00:00,5,3,7.87,2,89
2024-09-18 16:00:00,5,3,9.42,2,89
2024-09-18 17:00:00,5,3,10.91,2,89
2024-09-18 18:00:00,5,3,7.48,2,89
2024-09-18 19:00:00,5,3,5.58,2,89
2024-09-18 20:00:00,5,3,9.22,2,89
2024-09-18 21:00:00,5,3,13.45,2,89
2024-09-18 22:00:00,5,3,8.77,2,89
2024-09-18 23:00:00,5,3,17.25,2,89
2024-09-19 00:00:00,5,3,10.07,2,89
2024-09-19 01:00:00,5,3,20.73,2,89
2024-09-19 02:00:00,5,3,20.76,2,89
2024-09-19 03:00:00,5,3,21.77,2,89
2024-09-19 04:00:00,5,3,22.75,2,89
2024-09-19 05:00:00,5,3,30.99,2,89
2024-09-19 06:00:00,5,3,37.54,2,89
2024-09-19 07:00:00,5,3,30.75,2,89
2024-09-19 08:00:00,5,3,24.48,2,89
2024-09-19 09:00:00,5,3,16.38,2,89
2024-09-19 10:00:00,5,3,17.05,2,89
2024-09-19 11:00:00,5,3,18.11,2,89
2024-09-19 12:00:00,5,3,11.0,2,89
2024-09-19 13:00:00,5,3,17.94,2,89
2024-09-19 14:00:00,5,3,8.68,2,89
2024-09-19 15:00:00,5,3,16.67,2,89
2024-09-19 16:00:00,5,3,11.4,2,89
2024-09-19 17:00:00,5,3,7.76,2,89
2024-09-19 18:00:00,5,3,7.28,2,89
2024-09-19 19:00:00,5,3,13.83,2,89
2024-09-19 20:00:00,5,3,7.16,2,89
2024-09-19 21:00:00,5,3,7.39,2,89
2024-09-19 22:00:00,5,3,10.28,2,89
2024-09-19 23:00:00,5,3,22.27,2,89
2024-09-20 00:00:00,5,3,20.95,2,89
2024-09-20 01:00:00,5,3,23.01,2,89
2024-09-20 02:00:00,5,3,17.24,2,89
2024-09-20 03:00:00,5,3,23.39,2,89
2024-09-20 04:00:00,5,3,25.54,2,89
2024-09-20 05:00:00,5,3,32.95,2,89
2024-09-20 06:00:00,5,3,19.42,2,89
2024-09-20 07:00:00,5,3,23.11,2,89
2024-09-20 08:00:00,5,3,30.04,2,89
2024-09-20 09:00:00,5,3,17.84,2,89
2024-09-20 10:00:00,5,3,12.46,2,89
2024-09-20 11:00:00,5,3,25.71,2,89
2024-09-20 12:00:00,5,3,13.23,2,89
2024-09-20 13:00:00,5,3,21.44,2,89
2024-09-20 14:00:00,5,3,13.27,2,89
2024-09-20 15:00:00,5,3,8.88,2,89
2024-09-20 16:00:00,5,3,11.57,2,89
2024-09-20 17:00:00,5,3,10.12,2,89
2024-09-20 18:00:00,5,3,9.09,2,89
2024-09-20 19:00:00,5,3,11.75,2,89
2024-09-20 20:00:00,5,3,9.14,2,89
2024-09-20 21:00:00,5,3,9.55,2,89
2024-09-20 22:00:00,5,3,13.54,2,89
2024-09-20 23:00:00,5,3,14.68,2,89
2024-09-21 00:00:00,5,3,22.53,2,89
2024-09-21 01:00:00,5,3,24.36,2,89
2024-09-21 02:00:00,5,3,27.53,2,89
2024-09-21 03:00:00,5,3,36.25,2,89
2024-09-21 04:00:00,5,3,23.65,2,89
2024-09-21 05:00:00,5,3,27.51,2,89
2024-09-21 06:00:00,5,3,23.94,2,89
2024-09-21 07:00:00,5,3,25.51,2,89
2024-09-21 08:00:00,5,3,29.67,2,89
2024-09-21 09:00:00,5,3,26.51,2,89
2024-09-21 10:00:00,5,3,21.48,2,89
2024-09-21 11:00:00,5,3,15.42,2,89
2024-09-21 12:00:00,5,3,10.91,2,89
2024-09-21 13:00:00,5,3,10.77,2,89
2024-09-21 14:00:00,5,3,6.77,2,89
2024-09-21 15:00:00,5,3,12.09,2,89
2024-09-21 16:00:00,5,3,6.29,2,89
2024-09-21 17:00:00,5,3,8.42,2,89
2024-09-21 18:00:00,5,3,9.03,2,89
2024-09-21 19:00:00,5,3,7.37,2,89
2024-09-21 20:00:00,5,3,11.94,2,89
2024-09-21 21:00:00,5,3,11.09,2,89
2024-09-21 22:00:00,5,3,11.12,2,89
2024-09-21 23:00:00,5,3,13.06,2,89
2024-09-22 00:00:00,5,3,22.49,2,89
2024-09-22 01:00:00,5,3,23.99,2,89
2024-09-22 02:00:00,5,3,30.41,2,89
2024-09-22 03:00:00,5,3,12.96,2,89
2024-09-22 04:00:00,5,3,20.25,2,89
2024-09-22 05:00:00,5,3,17.49,2,89
2024-09-22 06:00:00,5,3,29.19,2,89
2024-09-22 07:00:00,5,3,36.49,2,89
2024-09-22 08:00:00,5,3,34.09,2,89
2024-09-22 09:00:00,5,3,24.53,2,89
2024-09-22 10:00:00,5,3,22.63,2,89
2024-09-22 11:00:00,5,3,17.04,2,89
2024-09-22 12:00:00,5,3,18.58,2,89
2024-09-22 13:00:00,5,3,19.92,2,89
2024-09-22 14:00:00,5,3,10.35,2,89
2024-09-22 15:00:00,5,3,15.37,2,89
2024-09-22 16:00:00,5,3,8.52,2,89
2024-09-22 17:00:00,5,3,11.61,2,89
2024-09-22 18:00:00,5,3,9.23,2,89
2024-09-22 19:00:00,5,3,10.57,2,89
2024-09-22 20:00:00,5,3,7.97,2,89
2024-09-22 21:00:00,5,3,18.35,2,89
2024-09-22 22:00:00,5,3,11.49,2,89
2024-09-22 23:00:00,5,3,12.54,2,89
2024-09-23 00:00:00,5,3,18.77,2,89
2024-09-23 01:00:00,5,3,19.06,2,89
2024-09-23 02:00:00,5,3,19.24,2,89
2024-09-23 03:00:00,5,3,22.69,2,89
2024-09-23 04:00:00,5,3,30.89,2,89
2024-09-23 05:00:00,5,3,15.19,2,89
2024-09-23 06:00:00,5,3,38.21,2,89
2024-09-23 07:00:00,5,3,17.09,2,89
2024-09-23 08:00:00,5,3,16.39,2,89
2024-09-23 09:00:00,5,3,24.36,2,89
2024-09-23 10:00:00,5,3,25.2,2,89
2024-09-23 11:00:00,5,3,17.08,2,89
2024-09-23 12:00:00,5,3,14.52,2,89
2024-09-23 13:00:00,5,3,20.77,2,89
2024-09-23 14:00:00,5,3,11.15,2,89
2024-09-23 15:00:00,5,3,10.39,2,89
2024-09-23 16:00:00,5,3,10.27,2,89
2024-09-23 17:00:00,5,3,5.0,2,89
2024-09-23 18:00:00,5,3,5.54,2,89
2024-09-23 19:00:00,5,3,8.6,2,89
2024-09-23 20:00:00,5,3,12.57,2,89
2024-09-23 21:00:00,5,3,16.73,2,89
2024-09-23 22:00:00,5,3,16.42,2,89
2024-09-23 23:00:00,5,3,28.49,2,89
2024-09-24 00:00:00,5,3,25.57,2,89
2024-09-24 01:00:00,5,3,14.09,2,89
2024-09-24 02:00:00,5,3,19.35,2,89
2024-09-24 03:00:00,5,3,30.33,2,89
2024-09-24 04:00:00,5,3,26.33,2,89
2024-09-24 05:00:00,5,3,30.36,2,89
2024-09-24 06:00:00,5,3,28.5,2,89
2024-09-24 07:00:00,5,3,21.89,2,89
2024-09-24 08:00:00,5,3,23.38,2,89
2024-09-24 09:00:00,5,3,31.81,2,89
2024-09-24 10:00:00,5,3,21.91,2,89
2024-09-24 11:00:00,5,3,19.23,2,89
2024-09-24 12:00:00,5,3,17.57,2,89
2024-09-24 13:00:00,5,3,14.99,2,89
2024-09-24 14:00:00,5,3,10.29,2,89
2024-09-24 15:00:00,5,3,11.14,2,89
2024-09-24 16:00:00,5,3,10.56,2,89
2024-09-24 17:00:00,5,3,8.53,2,89
2024-09-24 18:00:00,5,3,5.47,2,89
2024-09-24 19:00:00,5,3,10.47,2,89
2024-09-24 20:00:00,5,3,11.85,2,89
2024-09-24 21:00:00,5,3,13.22,2,89
2024-09-24 22:00:00,5,3,10.3,2,89
2024-09-24 23:00:00,5,3,12.73,2,89
2024-09-25 00:00:00,5,3,11.77,2,89
2024-09-25 01:00:00,5,3,19.68,2,89
2024-09-25 02:00:00,5,3,26.1,2,89
2024-09-25 03:00:00,5,3,20.42,2,89
2024-09-25 04:00:00,5,3,22.33,2,89
2024-09-25 05:00:00,5,3,22.68,2,89
2024-09-25 06:00:00,5,3,32.6,2,89
2024-09-25 07:00:00,5,3,37.1,2,89
2024-09-25 08:00:00,5,3,16.72,2,89
2024-09-25 09:00:00,5,3,14.68,2,89
2024-09-25 10:00:00,5,3,20.23,2,89
2024-09-25 11:00:00,5,3,31.73,2,89
2024-09-25 12:00:00,5,3,17.07,2,89
2024-09-25 13:00:00,5,3,12.83,2,89
2024-09-25 14:00:00,5,3,16.01,2,89
2024-09-25 15:00:00,5,3,14.56,2,89
2024-09-25 16:00:00,5,3,10.33,2,89
2024-09-25 17:00:00,5,3,8.3,2,89
2024-09-25 18:00:00,5,3,6.94,2,89
2024-09-25 19:00:00,5,3,12.15,2,89
2024-09-25 20:00:00,5,3,5.02,2,89
2024-09-25 21:00:00,5,3,11.9,2,89
2024-09-25 22:00:00,5,3,12.97,2,89
2024-09-25 23:00:00,5,3,15.43,2,89
2024-09-26 00:00:00,5,3,17.59,2,89
2024-09-26 01:00:00,5,3,28.68,2,89
2024-09-26 02:00:00,5,3,23.44,2,89
2024-09-26 03:00:00,5,3,22.1,2,89
2024-09-26 04:00:00,5,3,24.68,2,89
2024-09-26 05:00:00,5,3,22.66,2,89
2024-09-26 06:00:00,5,3,23.88,2,89
2024-09-26 07:00:00,5,3,35.04,2,89
2024-09-26 08:00:00,5,3,33.06,2,89
2024-09-26 09:00:00,5,3,15.18,2,89
2024-09-26 10:00:00,5,3,19.38,2,89
2024-09-26 11:00:00,5,3,16.2,2,89
2024-09-26 12:00:00,5,3,16.65,2,89
2024-09-26 13:00:00,5,3,21.23,2,89
2024-09-26 14:00:00,5,3,19.12,2,89
2024-09-26 15:00:00,5,3,13.96,2,89
2024-09-26 16:00:00,5,3,12.51,2,89
2024-09-26 17:00:00,5,3,10.75,2,89
2024-09-26 18:00:00,5,3,9.11,2,89
2024-09-26 19:00:00,5,3,10.93,2,89
2024-09-26 20:00:00,5,3,9.86,2,89
2024-09-26 21:00:00,5,3,12.54,2,89
2024-09-26 22:00:00,5,3,13.39,2,89
2024-09-26 23:00:00,5,3,9.89,2,89
2024-09-27 00:00:00,5,3,23.86,2,89
2024-09-27 01:00:00,5,3,18.66,2,89
2024-09-27 02:00:00,5,3,19.38,2,89
2024-09-27 03:00:00,5,3,21.43,2,89
2024-09-27 04:00:00,5,3,36.09,2,89
2024-09-27 05:00:00,5,3,23.76,2,89
2024-09-27 06:00:00,5,3,23.45,2,89
2024-09-27 07:00:00,5,3,27.85,2,89
2024-09-27 08:00:00,5,3,35.19,2,89
2024-09-27 09:00:00,5,3,21.62,2,89
2024-09-27 10:00:00,5,3,28.78,2,89
2024-09-27 11:00:00,5,3,14.05,2,89
2024-09-27 12:00:00,5,3,26.4,2,89
2024-09-27 13:00:00,5,3,16.22,2,89
2024-09-27 14:00:00,5,3,10.17,2,89
2024-09-27 15:00:00,5,3,14.0,2,89
2024-09-27 16:00:00,5,3,9.21,2,89
2024-09-27 17:00:00,5,3,6.57,2,89
2024-09-27 18:00:00,5,3,8.07,2,89
2024-09-27 19:00:00,5,3,10.38,2,89
2024-09-27 20:00:00,5,3,8.82,2,89
2024-09-27 21:00:00,5,3,8.49,2,89
2024-09-27 22:00:00,5,3,17.88,2,89
2024-09-27 23:00:00,5,3,18.96,2,89
2024-09-28 00:00:00,5,3,25.69,2,89
2024-09-28 01:00:00,5,3,19.01,2,89
2024-09-28 02:00:00,5,3,27.46,2,89
2024-09-28 03:00:00,5,3,20.3,2,89
2024-09-28 04:00:00,5,3,26.32,2,89
2024-09-28 05:00:00,5,3,25.48,2,89
2024-09-28 06:00:00,5,3,20.73,2,89
2024-09-28 07:00:00,5,3,27.25,2,89
2024-09-28 08:00:00,5,3,18.66,2,89
2024-09-28 09:00:00,5,3,17.92,2,89
2024-09-28 10:00:00,5,3,26.32,2,89
2024-09-28 11:00:00,5,3,27.73,2,89
2024-09-28 12:00:00,5,3,16.42,2,89
2024-09-28 13:00:00,5,3,15.41,2,89
2024-09-28 14:00:00,5,3,11.52,2,89
2024-09-28 15:00:00,5,3,8.87,2,89
2024-09-28 16:00:00,5,3,10.86,2,89
2024-09-28 17:00:00,5,3,12.51,2,89
2024-09-28 18:00:00,5,3,6.44,2,89
2024-09-28 19:00:00,5,3,7.77,2,89
2024-09-28 20:00:00,5,3,8.43,2,89
2024-09-28 21:00:00,5,3,8.08,2,89
2024-09-28 22:00:00,5,3,13.92,2,89
2024-09-28 23:00:00,5,3,15.28,2,89
2024-09-29 00:00:00,5,3,18.46,2,89
2024-09-29 01:00:00,5,3,18.02,2,89
2024-09-29 02:00:00,5,3,21.12,2,89
2024-09-29 03:00:00,5,3,14.89,2,89
2024-09-29 04:00:00,5,3,26.66,2,89
2024-09-29 05:00:00,5,3,33.34,2,89
2024-09-29 06:00:00,5,3,34.06,2,89
2024-09-29 07:00:00,5,3,35.3,2,89
2024-09-29 08:00:00,5,3,23.0,2,89
2024-09-29 09:00:00,5,3,20.93,2,89
2024-09-29 10:00:00,5,3,20.05,2,89
2024-09-29 11:00:00,5,3,23.3,2,89
2024-09-29 12:00:00,5,3,21.82,2,89
2024-09-29 13:00:00,5,3,14.08,2,89
2024-09-29 14:00:00,5,3,14.34,2,89
2024-09-29 15:00:00,5,3,12.13,2,89
2024-09-29 16:00:00,5,3,14.12,2,89
2024-09-29 17:00:00,5,3,7.19,2,89
2024-09-29 18:00:00,5,3,7.26,2,89
2024-09-29 19:00:00,5,3,5.45,2,89
2024-09-29 20:00:00,5,3,11.44,2,89
